,A,AAL,AAP,AAPL,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALK,ALL,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,ANTM,AON,APA,APC,APD,APH,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BCR,BDX,BEN,BIIB,BK,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBOE,CBS,CCI,CCL,CELG,CERN,CF,CHD,CHK,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLR,DLTR,DOV,DPS,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,EXR,F,FAST,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FTI,GD,GE,GGP,GILD,GIS,GLW,GM,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HOG,HOLX,HON,HP,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHK,MKC,MLM,MMC,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NBL,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,QCOM,RCL,REG,REGN,RF,RHI,RHT,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SO,SPG,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TRIP,TROW,TSCO,TSN,TSS,TWX,TXN,TXT,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WM,WMB,WMT,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION
A,1.0,0.2413132377438678,0.2240451278751568,0.33896682087179614,0.2900613018612358,0.489347665371783,0.5103825469126999,0.44989039899022554,0.49499591312311797,0.34534163412859165,0.47434156883099043,0.3775267173639838,0.4720869603160033,0.22572546146217942,0.1975541148003921,0.34219506691379364,0.3379268651754816,0.4830418848281005,0.3469069872198223,0.472734083640921,0.29150364024522646,0.36724752171278624,0.4753209947266114,0.3327851617045131,0.45123496977179467,0.3184278156676576,0.411318601215613,0.3882540170381191,0.48539343521646,0.5457751984753135,0.5512362341819589,0.470999897073343,0.5580574917743603,0.3500804824340303,0.3643536384031183,0.3560785012459236,0.48403440324534464,0.34806530038117595,0.3749087050205169,0.4875638886240231,0.5461899807026206,0.40173819440310005,0.32241196542897643,0.266374831676879,0.47839307599909736,0.46985758639968833,0.21443650364555808,0.45654205674581255,0.3542585113665707,0.24780167114041782,0.4317251944718616,0.482395324352243,0.45981073011739243,0.4994829996555892,0.22167449323088026,0.38794741895058504,0.4979643359073743,0.5222164315966478,0.3670588580373392,0.5339979455541366,0.5715404796517998,0.419937600199661,0.32420320997084057,0.43125698884122515,0.5049815330695958,0.36262482534032514,0.5281427613763304,0.4391635889779885,0.18965533266033563,0.3705578000777265,0.46234279069515566,0.3431942227697235,0.500726839457025,0.2827527338928538,0.4118902877615774,0.31518999666891345,0.41799070615842254,0.4180621622555226,0.3912106134986097,0.31218369595264595,0.26393396788588613,0.24173138414172118,0.3154615413124503,0.3052440126953425,0.348743206939057,0.4549735432227609,0.34508637696388605,0.20559007527946302,0.4914006864662639,0.3780731863194367,0.35780971451694304,0.24295509633101486,0.4777339991026329,0.19057137255769618,0.2868997391156038,0.3077774091060797,0.4609723799783095,0.26106424407013756,0.4218899831225793,0.385097157254179,0.3415591689628748,0.30881575075602463,0.20730679741400332,0.43252691606319155,0.3973990121524197,0.39385035739612106,0.4607203703505007,0.22588340045092725,0.40915168443713545,0.4428436369111355,0.3398538516994093,0.40841897990546455,0.3718942907671982,0.21187499489466713,0.35752021459486133,0.4104361730641123,0.4616483121315996,0.23213005473771586,0.39733352410167383,0.37482023585861285,0.6014499800805538,0.4001456442120553,0.3456086484845722,0.33363356759082075,0.24385656561228342,0.3018005078339483,0.4720355501487205,0.19923437808445796,0.29598074883799785,0.20283989763994317,0.15187911497351514,0.3097936345669154,0.32867772108318105,0.33804685226060194,0.3568716547311505,0.4760424294088065,0.12470153005814073,0.42390917845169857,0.1744824301741375,0.395285678341633,0.4826426654826488,0.503738039655966,0.40351650570685577,0.3847685386182855,0.28817817747367924,0.2676646601508086,0.21106367000167112,0.3173743574791408,0.2840979024801655,0.5118928321924509,0.5180698255373012,0.2135258950321265,0.32330462233424195,0.18326246162782261,0.38321105919654186,0.3385759968144176,0.26128931608514205,0.42405506606159704,0.37324743537959426,0.4381466557560535,0.349822751935571,0.45825995563297867,0.15819780697045616,0.3497896356797267,0.47694824916831147,0.5155898971662962,0.47823049261767786,0.22836909680205064,0.43231362867180206,0.456298886775662,0.42538397940271083,0.46135050040979103,0.40663096189298,0.4030854861477151,0.2867697775999767,0.38156880669026877,0.4875455208490767,0.4445576105170379,0.2807926607036399,0.3615820399488908,0.28217654592838176,0.4418971671226782,0.430511016898923,0.4130740936743765,0.4236447513623532,0.4663653469980797,0.23829463390955163,0.35162017241561755,0.5154070345923449,0.4461842754892342,0.31301697354817903,0.38181321915709476,0.2987221012886987,0.49461861370513144,0.32092227422680036,0.3275321462353724,0.19030385189714688,0.17138554486748822,0.42547805787196535,0.3558694724213728,0.48115528431176463,0.3806547078082404,0.4053155614332129,0.5532978655567674,0.3409785606392211,0.3492792833362144,0.2523221092975992,0.29914571589184935,0.45129030345578525,0.4754761652244863,0.45256249143431926,0.270541226455161,0.231890928012813,0.37970148441197776,0.3759622846093559,0.36503219605323894,0.4589388821743921,0.39769325427908403,0.3246509032887453,0.4331331850384038,0.46501327329254494,0.44678796392887,0.4228301315321771,0.5092919603175664,0.2919979226733579,0.3368822636502088,0.5714001426219434,0.5764179921939763,0.40757733599449,0.42745254255879084,0.47449274532831986,0.4390511860913737,0.33274765878313856,0.5171811811944089,0.2693985574856626,0.2640722187968748,0.4734154447988883,0.2807620016549298,0.42961217896866566,0.27500628917827025,0.32237872726372874,0.41552657379537083,0.3031630942861246,0.26208484163121304,0.21875346329537945,0.22146721722379198,0.4259398913214781,0.5200546594742753,0.2679998704223121,0.44515141346846926,0.3876194892764081,0.3773768154784997,0.4094166334789388,0.3988150119107743,0.3660718765307887,0.37077473456550003,0.5464240025507109,0.2392057055856889,0.37657684099154937,0.48151731669936404,0.5024823795235543,0.35065321960085766,0.44765869418141535,0.2588994942612705,0.5245481558242031,0.25235083455223206,0.28547274472691186,0.4845349487210375,0.46161486414960085,0.2494222929893249,0.3422727562197291,0.4957668160370816,0.3482264719368305,0.4991988368208603,0.35617253347253397,0.4902685494497745,0.5076766262452133,0.47091142147660797,0.3105392362855643,0.3789020925258129,0.528827359516184,0.2378692730568888,0.2696466897330736,0.3795477910878443,0.3264573955007985,0.34403087042781194,0.3546704190120413,0.33417858949545015,0.522615083092316,0.4143572232649414,0.38303353707752225,0.4670470872347117,0.6333809416454795,0.3999489853515359,0.3307604329210008,0.3637794814566635,0.39295865349612696,0.22923552011783271,0.08380899435012243,0.25090626408673367,0.2969600945460299,0.2813180600025671,0.3495761757838138,0.36779564154195404,0.4131463804139632,0.34721646447529236,0.24990389903026028,0.4229765012686249,0.3428906068454524,0.5151444025383493,0.44307100334782273,0.3472485689607659,0.3733194477438262,0.1773973598990436,0.3106821493598845,0.4246314981589585,0.4759067433517408,0.24387659793597785,0.39326916031941683,0.4764642134103498,0.4395239267519826,0.5175702117947976,0.19159656523613797,0.4117225912643027,0.3936326252250581,0.21959127431991993,0.32695514948070425,0.4150697007521994,0.5449642647869715,0.3010720682558031,0.4170648706582277,0.5155454141085106,0.3722297753290455,0.6589614772778583,0.42548862662091763,0.3292931863074683,0.5065209329479362,0.45293092308992133,0.22015320278391073,0.23513507793847827,0.2867268909154332,0.5261835227794189,0.2758535509764334,0.3580224290896985,0.3375140527708287,0.38030337980006657,0.5070727708600035,0.3767275588954243,0.3764945329346386,0.4419855392860217,0.2929581187786064,0.35114180632652525,0.46889680550752877,0.44430023437502975,0.4470641269110718,0.3230045731345399,0.5182612356087405,0.5565519024911263,0.3173262485479776,0.21557243347071925,0.34007110381851546,0.3830180639244294,0.362148256936119,0.18736976620858292,0.5191188299426106,0.42124690823324107,0.41088290074932715,0.2841753659805834,0.29910580013826416,0.3904823032151091,0.39886992127816406,0.47692940766115316,0.31371719523899955,0.14240779027729747,0.28369721171271806,0.260435579707881,0.28269459209549985,0.4955331677660471,0.5325471018528194,0.33298251869417034,0.24379567199189395,0.4970211429407758,0.4463430284278566,0.4993132085818054,0.3650954075789854,0.3247987588444236,0.273744544190289,0.32378597298968137,0.38218846806245665,0.5583744603457854,0.22915172734247827,0.430035987463581,0.39154252512150767,0.5112839866834672,0.6604340214927897,0.2786039703543144,0.5304865904943844,0.30835811713684574,0.25041536467872966,0.46288979234311356,0.3357550738626512,0.5133486770432671,0.4533838370646362,0.28556976456256383,0.28332163972632746,0.27984574094990305,0.3597555449290456,0.2547842303581633,0.37833349617161605,0.5074315568777125,0.4483488092133095,0.42277854722200875,0.4233279084622475,0.5141616510343641,0.5158576391062023,0.49113552226934887,0.441381755888952,0.37081147990041036,0.313067467280224,0.34080860895049764,0.39879558531649634,0.3487800129972529,0.35966113363743996,0.3937948031044851,0.2769457650811712,0.20055313298931599,0.27747617450452294,0.6208888185391587,0.3261988141960214,0.3819765443578535,0.18713486629185858,0.5100150674847561,0.4009603770650146,0.3875373475095824,0.3227652391659087,0.25271835608149257,0.34702054535602794,0.4298109254221674,0.4634080157124624,0.3181267609739139,0.3777234688007237,0.18654967630352584,0.3604382300258614,0.4404636336082716,0.41067047753240016,0.4801072293358988,0.3901438740932075,0.48834868977726376,0.38847148535757425,0.45514511689976184,0.4811903573424812
AAL,0.2413132377438678,1.0,0.1724591785367552,0.1597518009663689,0.1695175274765488,0.2317890511258814,0.20203443906222307,0.21161407532675405,0.24136619396600384,0.15914785582348284,0.2678540396919803,0.28249387381580116,0.23863583632430904,0.09329751735244547,0.10306167174055478,0.17988179184778205,0.16383570263090186,0.22104920918501897,0.19338869657136767,0.2281527387987229,0.12874373423535987,0.19854713978698155,0.2428055023904807,0.16581263165856358,0.18803545760644133,0.48965961858853524,0.20634382141213473,0.19378925148376175,0.22639306937260917,0.2539283882040914,0.26575972528746855,0.22380425033412524,0.29968669076820187,0.16295721953054346,0.16790159000013732,0.19125590027282552,0.21619276154070166,0.10565212370767141,0.1228494399819908,0.2616367337333997,0.21226373318244982,0.19513079705003647,0.1591275465856994,0.12769121622455262,0.2203176702969748,0.23020165565011308,0.08519326173241108,0.25781429258711897,0.18190900019414255,0.18289025567369457,0.2431221998805501,0.2925856261278776,0.16758038298401087,0.2879368512832112,0.13792339552877989,0.16431439505790293,0.1755886464972412,0.25201430515645407,0.19429493839021858,0.2896627244717492,0.28753829193210495,0.20461038711353421,0.136501004638567,0.19424187426767742,0.24089416012364648,0.17779674461318407,0.2971964206393049,0.21386042962930088,0.11193355678742097,0.17395671730116197,0.19047140224171,0.18868104032729657,0.24717811069135842,0.13843483035262663,0.22949095468573327,0.16177078626197453,0.29292320556804263,0.20907363268189838,0.21604040861755708,0.1804713873632827,0.19189405117930539,0.09940206330764424,0.15807393466969882,0.16416610489574765,0.18523737702101908,0.2468996426387487,0.17383577642926276,0.1208600630285454,0.2717498081024264,0.19645411695377982,0.1816858984300512,0.13557182366401696,0.21971729665718276,0.07936479187277408,0.19562115000846478,0.12195196223428899,0.2837728496137449,0.06611083217212846,0.21707234720249127,0.18155036637768202,0.11622429874142785,0.16339822240572804,0.0869391832649567,0.19692861313470994,0.17828881978768002,0.2011300813992554,0.2409199640516881,0.146456861168902,0.18527696769980256,0.194005727855765,0.1897921792460909,0.1270299449838016,0.09237301640264145,0.10252473975293286,0.6289779729022941,0.15723749975191395,0.2537028390563588,0.14109469500908867,0.17739499666476544,0.23831607241668618,0.22756277759977372,0.2635152440188543,0.19469691881184173,0.1953282117121242,0.11115278602211859,0.15112982568173505,0.1906348096901336,0.1158055342598719,0.21194094176544012,0.08013016621895085,0.05154904705379631,0.11445470499665727,0.11693470884371475,0.14524160150016682,0.2102934930003925,0.22190320458361762,0.03620717396289455,0.2158090003639007,0.07020722458167564,0.15240196096070882,0.2381207802641026,0.22305720080792435,0.11730402075567736,0.15890204894352317,0.13871211280168513,0.10673185986869829,0.07770236227702741,0.21013653574739397,0.13324813043087802,0.280065000766018,0.24426054037985828,0.09685547391472625,0.18855730407773286,0.08064867453490795,0.21546692300332074,0.20710521173648536,0.12241218994896186,0.2819530327843477,0.16009201349003663,0.23726221455626814,0.1248195108503413,0.2662990375071199,0.09141156603826225,0.1679428016884862,0.2506902928186701,0.25199007720801125,0.2802518941361037,0.14856972505093324,0.18152030608280073,0.19352171937035093,0.18914364339892245,0.20274355255470572,0.20895451249161684,0.2051129967806819,0.17345812048797274,0.09763344188263832,0.23537897679157,0.21549338962158104,0.14769529277370025,0.1961516253508584,0.15131600133307743,0.21478331447662852,0.2366513507747386,0.19005513736950827,0.20787095484934742,0.22604994288964725,0.16038554087762724,0.16744686286385096,0.2803847204634364,0.2806388090012058,0.11869428247821068,0.14389052824026952,0.13005660343367828,0.2822760136616756,0.19298838528554116,0.1808049649116594,0.10212689797043328,0.09169483179161521,0.24217839333318003,0.09901193503175272,0.25081134106240477,0.19756634442333745,0.19195094491436854,0.27378807133771443,0.0952596692898556,0.18820145126671411,0.18657262458212126,0.11183655200226718,0.19367887106384346,0.22899907477166398,0.2754551755673201,0.13125737168122578,0.126704164827543,0.1704797237122855,0.18425155880425945,0.17554013072889058,0.23870577762771666,0.19268151497273234,0.1889526017518582,0.21573944280859245,0.24875556173661637,0.2382676048412421,0.2050961468126613,0.2808882924099801,0.16820152894122928,0.1339857872313803,0.2729403600810911,0.28584080273321655,0.25503896609903093,0.1911339827482677,0.21762980814808883,0.18613700617074094,0.11905902617475826,0.2779322321845978,0.17543706759055333,0.11831058108187698,0.286693233483035,0.15896526884152284,0.18446935683850343,0.1574535418457245,0.15339093848805932,0.2240249216237651,0.16961276752193985,0.12709946653753754,0.15757854838792573,0.15805850149502879,0.21121491658135422,0.2390095200255492,0.192049949230089,0.2388827011893891,0.2521700681528434,0.16030285917100986,0.2295613659755491,0.179989172865165,0.15827928752520312,0.20712678459350914,0.2816973923582706,0.10116294579162513,0.20450941208585363,0.22615372842452044,0.22490484852740283,0.5588350889229199,0.1881122020378492,0.19904047656052787,0.2771766552543006,0.11659405619725832,0.1607001955137722,0.30368451506309724,0.28522339894347304,0.08568546185261888,0.19304106995919107,0.22768940148052252,0.19068565943560153,0.2746914403849013,0.18568151154689125,0.2273124358467472,0.2611668633959656,0.2418019893909904,0.12888113333654155,0.1973830589691399,0.2508677573042724,0.1002133895503978,0.13163065987023295,0.2039711826950133,0.20173514540379672,0.20831905711375814,0.16080926183999938,0.11469224881899234,0.3026481295638903,0.1782081619816808,0.19538200561930377,0.2651525522621589,0.24932754018520595,0.18898447668434917,0.20809402167524593,0.13856013629795175,0.19093194142799375,0.1131898040684474,-0.016028659561385813,0.13740908947773448,0.13768024022167047,0.10143771627302865,0.20211945221437727,0.18682806189374213,0.21458081060872178,0.13033640439005595,0.09853951666560003,0.20702622799882345,0.15208552326256192,0.2791723183531656,0.20502147936410478,0.20028910330347827,0.2049102688455878,0.09813122456116724,0.1422687139244837,0.25903644740683646,0.20767520569809791,0.15908101258728283,0.1054973328319772,0.24581673619157243,0.2471630057337107,0.24900368822682356,0.0835333400448046,0.2164446618355008,0.1985521241971578,0.09241236829785328,0.15993808518657499,0.17024029414220987,0.28545117742513915,0.13777126239620532,0.215431213599459,0.23088908620509324,0.25590880513445313,0.22169108997382175,0.20612750098850197,0.1288820411808203,0.28000335057657705,0.21877583618319232,0.09310738083253446,0.09600158603863683,0.14744699568723635,0.28560600494920063,0.12470450678907137,0.17813710211526643,0.19424917525667973,0.2095821888803951,0.2535225957841342,0.08717336731973882,0.17651648136938092,0.2719593153403581,0.15407645537393488,0.16279087841551007,0.29607604113690195,0.24520332581513327,0.18794348262066135,0.15632840596263767,0.24356985403702325,0.2350531524137912,0.17969097012212248,0.05571950880343954,0.16671264214451553,0.18429978665904995,0.22315336382685474,0.06422040813574738,0.283874016137464,0.2413049190688582,0.23800316899253662,0.14923106507027548,0.13763138847462872,0.1207751610550345,0.23782795062362183,0.2537027004110533,0.1708074880290097,0.07066860585548163,0.16482984231004288,0.18830430067538448,0.12797210608025594,0.300578181430429,0.2770372447727343,0.20100004945951486,0.10448078617313693,0.21103263851836085,0.21088886156325096,0.18799374375567712,0.11693861990813058,0.03478503787385915,0.12795913542218454,0.14002396353456217,0.22629649606148597,0.26300724170392265,0.1473478273133893,0.18491292196717243,0.19487871057055114,0.26618733439710074,0.26033631210969294,0.20881120454579577,0.2640615404419206,0.19505935669366323,0.08909184924050657,0.20232413700932328,0.19625379845934454,0.2537272271042463,0.23912387555787246,0.17087242901296315,0.5923697614238363,0.13658261672991928,0.19033141628379824,0.16302167206006365,0.19155040574134194,0.27089850291445416,0.23625286311056162,0.2636708477612684,0.24652101843500332,0.2839860634286372,0.24234555693550505,0.25023811651115807,0.16701266225970324,0.20517175010861552,0.1726742155624339,0.2065972071653401,0.22969312069937167,0.20099041066153364,0.21573707646987303,0.16821273563139247,0.1367023777508374,0.07255962494636123,0.14125133080154137,0.21248051651538183,0.16522394981937766,0.19031608600866842,0.0863084434470857,0.2565384862678831,0.23263776617371032,0.14359679563236105,0.1556130397664733,0.12791781665887267,0.17248961579012592,0.20752578072088249,0.31501503998314073,0.1317885998167677,0.08832401508084238,0.08167070545165506,0.2211484004878905,0.18629282987580484,0.1181211853703627,0.21567995030658746,0.1859210396671218,0.20075667853034965,0.2029931123882588,0.1825105698647573,0.2625420776706218
AAP,0.2240451278751568,0.1724591785367552,1.0,0.13605129728303852,0.15915433834044979,0.260045925320615,0.22707149297743476,0.1779886381021826,0.2176367438882859,0.21411369129319274,0.2691534418427358,0.2548916401398271,0.1583949849076031,0.1293620385505216,0.1198214773239367,0.1928411230403153,0.1867303283455193,0.2625656977567537,0.1983496345216363,0.2616180490016933,0.17030073449978572,0.22267375130333078,0.2616799103097776,0.16673137937932955,0.19905166542084365,0.23582882367791266,0.21677462795833702,0.17149444362110347,0.19319168659514271,0.32538503128735274,0.3014553402742038,0.21092320328397476,0.30504473692734085,0.16463071662440584,0.18122547303553618,0.15204195402576248,0.24769406291749177,0.1603119681793505,0.18373439841108566,0.25822803673203665,0.24152209452508464,0.16303705728101323,0.16555560142026501,0.17713222289196068,0.1729020367406416,0.24813427222229517,0.17883203822854477,0.2809070690692139,0.25587765439385746,0.5494259093458863,0.23868441301776944,0.25182286804885645,0.18498406277943713,0.2757859604742222,0.205809773952463,0.2258020827227264,0.23873615492886,0.2959767244579118,0.157462803923239,0.2890955673792232,0.2909685833783364,0.24189320299550943,0.13133053165633987,0.19383469513364873,0.28055869364691083,0.2202162061786625,0.2826083216889537,0.21518324509415965,0.14678451499525483,0.21658555279966343,0.22093805305791914,0.15968506837470736,0.23146185289678917,0.18949145127252823,0.2637742452176071,0.1754466883729841,0.22750738564971915,0.16347287183085457,0.20594268878026345,0.13302401073906928,0.21968553221999032,0.13843305960860558,0.21991589623720995,0.1529477309719636,0.18734524143885856,0.27161013261572264,0.18805988811729407,0.18924222601287238,0.275644789230591,0.24143664449815663,0.2389694927011805,0.17529241673353677,0.2523948260770501,0.14112894106535034,0.1919217214657279,0.18741641589364405,0.25482740878057736,0.14243584911772894,0.21609492229489072,0.17082812090284774,0.1752898529342093,0.24928851822167783,0.18355875873593408,0.16369567903000234,0.17002860937196573,0.20457963237657856,0.24901715870689792,0.19137856016450286,0.17886327589801995,0.21603531068772353,0.22798432561724377,0.22558616947290797,0.1848019932978385,0.1614208503517111,0.22596341200560704,0.1754471701923448,0.2809161161107235,0.2638677201303187,0.21044944103780772,0.22128951691242862,0.24686747342520213,0.2821761904614535,0.21137829929640387,0.20664509620151972,0.10285462028784417,0.3124261919368718,0.21939372713366978,0.19575072419159606,0.2542579888683615,0.1692141889779463,0.11364277543084834,0.17513368335040327,0.158274639159692,0.15454156043794712,0.16305426221653124,0.27581787515153383,0.09716135931177222,0.21515918669391337,0.14905162777666678,0.21027562770202154,0.23120627252861412,0.2646033074221935,0.19320304856914128,0.15964831257943715,0.18397025474634973,0.17149931369300186,0.15541868967535222,0.18976760552771327,0.1644678906305927,0.27261097686366303,0.2620103101311878,0.12580065569632135,0.1512484781275714,0.09313803212255559,0.2293981106059073,0.17821205626686143,0.1435292676702451,0.2800600707715134,0.24892480398770334,0.2648605505584941,0.1649732549284573,0.25134724647152823,0.0829812426748768,0.19283914130455213,0.23868224880564673,0.2775849811520281,0.265006602772283,0.2448555889291274,0.2304050651135788,0.250998979631464,0.24161161493593322,0.21063852242690467,0.24528973392152015,0.2385156215138645,0.2555474023391967,0.19575046754863512,0.23799727821401614,0.23866051160239726,0.22855792663770952,0.15883277709387442,0.25450925702814103,0.23639951110794805,0.22208820479110392,0.19289637824078276,0.4462770437227168,0.22233590279174928,0.24643430798426305,0.1999500893893105,0.27112063522859037,0.24525299932011962,0.24940016082254451,0.17981821277205753,0.17042885168048333,0.2592041895176978,0.25658480024149843,0.19718275640375274,0.1369790232073153,0.14014069995187015,0.30321229302007746,0.17281793620220762,0.27075505093791474,0.27257556327741306,0.23284551279870308,0.30315681829594243,0.1590067052706153,0.15485727127491775,0.16449090920706522,0.23178314687279306,0.21159677221297732,0.252164401824541,0.26692941083869615,0.139000274747739,0.1455298531121015,0.19618778681097265,0.21120433811313735,0.16933138569222764,0.234327198431712,0.16715851227626377,0.1864475418718753,0.17234263663006488,0.21117934373296504,0.28042009695305514,0.2499597014809809,0.255840866668232,0.16265749192761222,0.11798797756221271,0.2948372071633489,0.28528844481016397,0.24557510962324242,0.2372141096378403,0.24111262352467436,0.21253336516779897,0.21116919480498753,0.28277050134261517,0.2749541523229664,0.221475538013879,0.28586498581380315,0.264445822039614,0.17796732043009494,0.18529493300446645,0.18808673808176213,0.3232119468867096,0.19357962303409382,0.19192348030754725,0.2012012288397828,0.21906258890367455,0.26117588679084647,0.26942966184965733,0.2898276207860785,0.29840075764825447,0.2536092484429134,0.21692557134507345,0.31157171970482256,0.21615305894819647,0.16364982946002804,0.23848200162823427,0.2890859648447266,0.15089078033223344,0.30750345551343156,0.20939465806089466,0.21230527570145238,0.22172345608835195,0.22168746098100678,0.3142756755206808,0.2444701677526514,0.14176070806449254,0.25165422774351637,0.25816101019850385,0.26596184676641993,0.17981103602790768,0.20123011063113302,0.2047829759200317,0.17523825478916194,0.23220000798177604,0.21137261521675407,0.227051847058697,0.2582785220699859,0.24144607687080916,0.2202931879521147,0.22923101006835928,0.2709297556034653,0.16812901632793062,0.16538592227568905,0.18533587169116417,0.1661195406972174,0.20907145894382864,0.2027854308439763,0.14141963802914864,0.2645770789549223,0.18681293228219156,0.21257596809506685,0.2446877761558497,0.25831298676542647,0.1546132227020545,0.13621032702845132,0.1948206205342436,0.2246639903620068,0.1326185836229859,0.028021475972932346,0.13546608748706299,0.17916784542402875,0.1696672461775759,0.26686087094717464,0.2389324152248107,0.23028230730578572,0.1845285449607956,0.10901706348606681,0.21615307381554655,0.13633629327954488,0.26943716897819897,0.22151365434678888,0.1252321109697975,0.22719201894916943,0.15550888301917884,0.18065584765346682,0.27111588487006155,0.21058228896605224,0.5598009391998677,0.202562582455436,0.2810305039011696,0.2733830992545775,0.30931815624285264,0.12973441557204124,0.19592075730023373,0.2580552879714408,0.149137611236033,0.1794047203947943,0.20725800988859977,0.30037050093166,0.17676623286833162,0.22551227335304708,0.27582607430935807,0.23732194167244647,0.2284901873614756,0.2322920576631974,0.12953538107957668,0.28716283475769583,0.2479858386536195,0.15615582411978618,0.12322602332317296,0.14430853690903317,0.2923112963822885,0.15440868586794124,0.22854209341854145,0.26570026500630695,0.22745640194060265,0.26740494817916294,0.18339459895704563,0.1634037413472851,0.23444293943841,0.23220712632878815,0.15843727058155155,0.27102733161195397,0.2805210982511825,0.1750215975246643,0.26615488891794864,0.2523641437012763,0.27995834655896323,0.30927992190535025,0.11902703522614641,0.25473703315428364,0.21917504412252503,0.2678878016448139,0.1416420555865634,0.2862113897822254,0.23858202703859874,0.2447168155235225,0.2721991119787841,0.19572029369991098,0.20884918391252513,0.2568385327619333,0.33014348946362243,0.18180840986747918,0.10573222605924966,0.23118082561108702,0.20193931852123287,0.16042314237823946,0.28298373728883713,0.2691836525647483,0.1613749227333944,0.14932188499646515,0.19093182850738943,0.20777283193204932,0.23721444353359947,0.15439567773864554,0.21313673022537366,0.20437494507050338,0.19249987948328523,0.18789029033261012,0.25657582462642836,0.2831042135669931,0.29256293448672155,0.33666909289254776,0.29584644300967106,0.26132850352446046,0.13604810767543793,0.3054550974102305,0.3219859960181448,0.1513202280002111,0.20842011693486182,0.19627030620804953,0.23476389209822277,0.2583455949508183,0.23336291880180002,0.19902573856645098,0.1770002450760145,0.21054069460555616,0.2330808364108501,0.1959380839352899,0.2840758444946883,0.27795409975148455,0.28684557416371975,0.25926057978529743,0.28580487758045964,0.2732747114088698,0.23890628492277707,0.2104011806068497,0.283970104623825,0.18358166742276355,0.20917183104283663,0.25860635476146576,0.24022749785902606,0.22748795946202896,0.20811877710285343,0.12514772889391573,0.1409217403955166,0.20522193245087464,0.21690424621489984,0.2275656405847267,0.17543071555719542,0.14112852553711305,0.27310454821516505,0.24416430113614804,0.28185723956217995,0.162653743124558,0.15729069260025436,0.1719237838203613,0.25765087677594983,0.2912676176117821,0.1369363284569191,0.19735857277147417,0.14638015820111616,0.18440957512052564,0.19711851341616976,0.20858067693903928,0.23483701865059756,0.19479526131094838,0.259619555044453,0.25505779693123165,0.23839191672811405,0.26808583294736893
