Date,Open,High,Low,Close,Adj Close,Volume
2017-04-17,101.970001,103.250000,101.750000,103.199997,101.603386,363400
2017-04-18,102.820000,103.120003,102.180000,102.730003,101.140663,591400
2017-04-19,103.290001,103.470001,102.360001,102.550003,100.963448,522200
2017-04-20,103.040001,103.910004,102.690002,103.809998,102.203949,957100
2017-04-21,103.790001,103.889999,102.980003,103.110001,101.514778,653900
2017-04-24,104.830002,104.989998,104.199997,104.470001,102.853737,514100
2017-04-25,105.320000,105.580002,105.120003,105.190002,103.562607,871700
2017-04-26,105.120003,105.870003,104.980003,105.150002,103.523224,612900
2017-04-27,105.199997,105.209999,104.379997,104.809998,103.188484,399500
2017-04-28,104.660004,104.680000,103.760002,103.769997,102.164566,566600
2017-05-01,104.150002,104.639999,103.800003,104.339996,102.725746,761100
2017-05-02,104.430000,104.550003,103.889999,104.260002,102.646988,592700
2017-05-03,104.059998,104.480003,103.900002,104.389999,102.774979,377300
2017-05-04,104.860001,105.019997,104.040001,104.519997,102.902954,463500
2017-05-05,104.820000,104.870003,104.220001,104.610001,102.991577,277700
2017-05-08,104.599998,104.839996,104.129997,104.370003,102.755287,180600
2017-05-09,104.510002,104.660004,103.620003,103.910004,102.302406,213300
2017-05-10,103.720001,104.309998,103.599998,104.269997,102.656830,371300
2017-05-11,104.000000,104.000000,102.980003,103.669998,102.066124,334000
2017-05-12,103.400002,103.440002,102.889999,103.279999,101.682144,235900
2017-05-15,103.430000,104.190002,103.430000,104.019997,102.410698,383300
2017-05-16,104.230003,104.250000,103.669998,104.040001,102.430397,313000
2017-05-17,102.709999,103.089996,101.540001,101.769997,100.195511,1284800
2017-05-18,101.570000,102.540001,101.529999,102.070000,100.490868,338300
2017-05-19,102.320000,103.330002,102.269997,102.860001,101.268654,241600
2017-05-22,103.199997,103.379997,102.769997,103.209999,101.613228,176000
2017-05-23,103.370003,104.120003,103.080002,103.879997,102.272865,180200
2017-05-24,104.040001,104.180000,103.739998,104.089996,102.479607,149700
2017-05-25,104.290001,104.660004,104.150002,104.320000,102.706062,148300
2017-05-26,104.199997,104.309998,104.059998,104.110001,102.499298,131300
2017-05-30,103.860001,103.879997,103.360001,103.489998,101.888893,80400
2017-05-31,103.580002,103.580002,102.389999,102.989998,101.396629,488400
2017-06-01,103.470001,104.150002,102.849998,104.150002,102.538689,389500
2017-06-02,103.669998,104.389999,103.570000,104.059998,102.450081,306200
2017-06-05,104.129997,104.510002,103.949997,104.059998,102.450081,97400
2017-06-06,103.489998,103.870003,103.290001,103.570000,101.967659,197400
2017-06-07,103.720001,104.410004,103.570000,104.230003,102.617455,213500
2017-06-08,104.230003,105.559998,104.160004,105.139999,103.513374,490900
2017-06-09,105.529999,106.669998,105.500000,106.629997,104.980316,409900
2017-06-12,106.720001,107.129997,106.599998,106.830002,105.177231,273700
2017-06-13,107.300003,107.410004,106.970001,107.320000,105.659645,390600
2017-06-14,106.750000,107.580002,106.389999,107.510002,105.846710,610700
2017-06-15,106.900002,107.559998,106.669998,107.260002,105.600578,228400
2017-06-16,107.379997,107.379997,106.900002,107.199997,105.541496,113800
2017-06-19,107.690002,108.050003,107.589996,107.910004,106.240524,324200
2017-06-20,107.750000,107.750000,107.099998,107.169998,105.511963,195100
2017-06-21,107.430000,107.430000,106.260002,106.430000,104.783417,305600
2017-06-22,106.459999,106.459999,105.800003,105.980003,104.340378,137300
2017-06-23,106.519997,106.519997,105.660004,105.860001,104.222237,84000
2017-06-26,106.040001,106.769997,106.000000,106.379997,104.734184,124400
2017-06-27,106.269997,106.930000,106.120003,106.199997,104.963486,178700
2017-06-28,106.660004,107.589996,106.660004,107.449997,106.198929,204700
2017-06-29,109.000000,109.000000,107.029999,107.650002,106.396606,814000
2017-06-30,108.139999,108.160004,107.389999,107.519997,106.268120,109500
2017-07-03,108.099998,109.269997,107.959999,108.779999,107.513443,110100
2017-07-05,109.209999,109.209999,108.389999,108.779999,107.513443,334100
2017-07-06,108.570000,108.699997,107.669998,107.699997,106.446022,277200
2017-07-07,107.989998,108.540001,107.779999,108.379997,107.118095,644000
2017-07-10,108.290001,108.410004,108.070000,108.099998,106.841370,132000
2017-07-11,108.150002,108.150002,107.120003,107.650002,106.396606,406200
2017-07-12,107.550003,108.230003,107.550003,108.080002,106.821609,123400
2017-07-13,108.269997,108.589996,108.160004,108.589996,107.325653,740100
2017-07-14,107.790001,108.699997,107.470001,108.489998,107.226830,208700
2017-07-17,108.410004,108.610001,108.059998,108.449997,107.187286,82200
2017-07-18,108.110001,108.339996,107.790001,108.269997,107.009384,266300
2017-07-19,108.410004,108.650002,108.260002,108.639999,107.375076,303700
2017-07-20,108.809998,108.940002,108.449997,108.589996,107.325653,318600
2017-07-21,108.410004,108.849998,108.349998,108.610001,107.345428,240800
2017-07-24,108.540001,109.010002,108.540001,108.919998,107.651825,123700
2017-07-25,109.879997,110.199997,109.599998,109.940002,108.659950,1406300
2017-07-26,110.169998,110.309998,109.349998,109.540001,108.264610,93100
2017-07-27,109.580002,109.639999,108.580002,109.010002,107.740776,127300
2017-07-28,108.849998,109.099998,108.589996,108.970001,107.701248,123700
2017-07-31,109.279999,109.730003,109.160004,109.489998,108.215187,186100
2017-08-01,110.139999,110.320000,109.739998,110.290001,109.005875,899200
2017-08-02,110.250000,110.349998,109.790001,110.190002,108.907036,158700
2017-08-03,110.089996,110.089996,109.709999,109.809998,108.531456,117500
2017-08-04,110.449997,110.730003,110.279999,110.400002,109.114586,161700
2017-08-07,110.389999,110.440002,110.169998,110.330002,109.045410,74700
2017-08-08,110.269997,110.959999,109.879997,110.070000,108.788429,167300
2017-08-09,109.430000,109.879997,109.309998,109.849998,108.570992,82500
2017-08-10,109.349998,109.389999,108.110001,108.110001,106.851250,160900
2017-08-11,108.250000,108.449997,107.440002,107.650002,106.396606,415500
2017-08-14,108.660004,109.489998,108.349998,109.269997,107.997742,424100
2017-08-15,110.010002,110.010002,109.290001,109.389999,108.116341,82600
2017-08-16,109.650002,109.930000,109.260002,109.370003,108.096588,131500
2017-08-17,109.120003,109.269997,107.669998,107.720001,106.465797,134600
2017-08-18,107.309998,108.070000,107.169998,107.489998,106.238464,135500
2017-08-21,107.550003,107.660004,107.139999,107.550003,106.297775,102100
2017-08-22,107.989998,108.580002,107.910004,108.449997,107.187286,90000
2017-08-23,107.809998,108.830002,107.809998,108.389999,107.127991,50500
2017-08-24,108.690002,108.839996,108.300003,108.330002,107.068695,57700
2017-08-25,108.650002,109.050003,108.550003,108.739998,107.473923,177200
2017-08-28,108.779999,108.800003,107.940002,108.239998,106.979736,118700
2017-08-29,107.209999,107.959999,107.089996,107.809998,106.554741,79200
2017-08-30,108.220001,108.510002,107.809998,108.309998,107.048927,521700
2017-08-31,108.430000,108.699997,108.279999,108.440002,107.177414,62600
2017-09-01,108.489998,109.260002,108.489998,108.809998,107.543098,836500
2017-09-05,108.239998,108.239998,106.599998,106.870003,105.625694,1480000
2017-09-06,107.260002,107.529999,106.959999,107.139999,105.892548,125800
2017-09-07,107.160004,107.269997,105.779999,106.129997,104.894302,194700
2017-09-08,105.989998,107.169998,105.949997,106.779999,105.536736,139000
2017-09-11,107.639999,108.739998,107.639999,108.519997,107.256477,693900
2017-09-12,108.790001,109.349998,108.790001,109.250000,107.977974,108300
2017-09-13,109.089996,109.260002,108.849998,109.250000,107.977974,97900
2017-09-14,109.199997,109.330002,109.029999,109.110001,107.839607,121500
2017-09-15,109.089996,109.540001,108.989998,109.529999,108.254715,62300
2017-09-18,109.580002,110.290001,109.580002,110.180000,108.897156,79300
2017-09-19,110.290001,110.830002,110.269997,110.660004,109.371567,181600
2017-09-20,110.629997,111.209999,110.320000,111.089996,109.796555,123600
2017-09-21,110.870003,111.419998,110.870003,111.150002,109.855858,81000
2017-09-22,110.910004,111.120003,110.699997,111.050003,109.757027,50900
2017-09-25,110.870003,111.250000,110.389999,110.849998,109.559341,105900
2017-09-26,110.589996,110.739998,110.330002,110.500000,109.615898,69700
2017-09-27,111.570000,111.730003,110.959999,111.389999,110.498779,135100
2017-09-28,111.760002,111.790001,111.139999,111.769997,110.875732,84400
2017-09-29,111.669998,112.150002,111.669998,112.120003,111.222939,80700
2017-10-02,112.449997,112.839996,112.099998,112.830002,111.927261,947700
